"grp","wbeing","cohes","lead","hrs"
"40",0.9444444444,4.75,4.9090909091,10
"40",3.8333333333,3.625,4,12
"40",3.5,4,4.0909090909,13
"40",0.3888888889,2.625,2.3636363636,12
"40",2.3888888889,3,4.3333333333,14
"40",3.3333333333,3.625,3.3636363636,9
"40",2.7222222222,1.375,2.3636363636,10
"40",2.4444444444,3.375,2.3636363636,12
"40",2.5555555556,3.75,4.5454545455,15
"40",2.3888888889,3.1428571429,2.3636363636,12
"40",4.1666666667,2,3.8333333333,12
"40",2.5555555556,3.125,3.2727272727,13
"40",1.9444444444,4.8571428571,3.4545454545,12
"40",3.5555555556,3.8571428571,4.2727272727,12
"40",3.5,3.7142857143,3.5454545455,13
"40",0.6111111111,2.25,2.4545454545,12
"40",3.2777777778,3.625,2.9090909091,11
"40",2.4444444444,3,3,10
"40",4.1666666667,4.75,4.1818181818,10
"40",2.1111111111,3,3,12
"40",2.5555555556,3.25,3.1818181818,12
"40",1.3333333333,1.875,2.3636363636,12
"40",3.3333333333,3.625,2.5454545455,12
"40",3.1111111111,2,3,24
"40",1.8333333333,2.5,1.5454545455,12
"40",3.4444444444,5,5,11
"40",2.2222222222,3.875,2,10
"40",2.4444444444,2.875,2.4545454545,11
"40",1.9444444444,3.125,2.7272727273,11
"40",3.0555555556,1,3,12
"40",3.6666666667,3.5,2.5454545455,10
"40",3.8333333333,3.625,3.1818181818,10
"40",2.5555555556,3.5,3.1666666667,9
"40",3.6111111111,4.5,4.5,16
"40",2.6111111111,3.75,3,12
"40",2.3888888889,4,1.8181818182,12
"40",2.4444444444,4.5,4,14
"40",1.8888888889,4.25,3.9090909091,14
"41",3.5,2.5,2.6,12
"41",2.1666666667,2,2.0909090909,9
"41",3.7222222222,3.75,3.9090909091,11
"41",1.1111111111,2.75,3,10
"41",4,2.875,3,9
"41",3.7777777778,3.5,3.125,10
"41",3.8333333333,3.375,3,8
"41",3.6470588235,2.875,2.9090909091,10
"41",2.9444444444,3,3.6363636364,11
"41",4,3,3.3333333333,12
"41",3.7777777778,3,2.9090909091,11
"41",2.8888888889,3,1.5454545455,12
"41",1.7222222222,1.5,1.5,12
"41",1.7777777778,1.5,1.3636363636,12
"41",2.9444444444,3.5,2.8333333333,12
"41",4.2777777778,3.625,3.6363636364,12
"41",3.5,2.5,2.6363636364,13
"41",2.8333333333,1,2.3333333333,12
"41",3.1111111111,2.875,2.8181818182,11
"41",3.375,2.25,3.5454545455,10
"41",3.5,3.125,3.6363636364,11
"41",2.1666666667,2,3.1666666667,12
"41",2.1111111111,3.125,1.9090909091,11
"41",2.8333333333,3.5,2.7272727273,10
"41",2.6111111111,1.75,1.3636363636,11
"41",1.1111111111,3.125,3,13
"41",2.5555555556,2,3.8333333333,12
"41",2.4444444444,3.5,2.7272727273,12
"41",1.7777777778,1.625,1.9090909091,12
"41",4.7777777778,3.75,3.7272727273,14
"41",1.2777777778,4.875,3.0909090909,8
"41",2.7777777778,1.875,2.6363636364,18
"41",2.2222222222,3.375,2.6363636364,12
"41",3.3888888889,3,3.6666666667,11
"41",2.4444444444,4,2.2727272727,12
"41",4.5555555556,2.75,3.3636363636,12
"41",3.2777777778,1,2.5,10
"41",2.1111111111,3.25,2.0909090909,12
"41",2.3888888889,3.25,2.2727272727,14
"41",2.1666666667,3.75,2.8181818182,11
"41",2.0555555556,3,3.3333333333,9
"41",4,2,3.3333333333,11
"41",2.8888888889,3.25,3.4545454545,12
"41",2.5555555556,1.5,2.1818181818,11
"41",2.9444444444,3.25,3.0909090909,7
"41",3.0555555556,2,2.6666666667,12
"41",2.2222222222,2,2.4545454545,12
"41",2.7777777778,3.375,4.2727272727,12
"41",3.2777777778,3.625,3,18
"41",2.4444444444,3.375,2.2727272727,18
"41",3.5555555556,3.75,1.9090909091,18
"41",2.5555555556,3.625,1.8181818182,13
"41",2.6111111111,3.125,2.9090909091,13
"41",3.8888888889,2,3.6666666667,10
"41",2.6111111111,1,2.5,12
"41",0.6666666667,1.75,1.5454545455,11
"41",1.5555555556,4.5,2.5454545455,13
"41",2.7222222222,3,3.1818181818,12
"41",2.8333333333,4.125,3.0909090909,13
"41",3.7222222222,3,3.6666666667,10
"41",1.1666666667,3,2.5454545455,8
"41",1.1666666667,3.25,2.7272727273,11
"42",3.9444444444,4.25,3.8181818182,8
"42",4.1111111111,5,5,12
"42",4.9444444444,1.5,4.6666666667,13
"42",3.2222222222,3.25,3.9090909091,12
"42",3.8333333333,3.5,4.1666666667,11
"42",1.1666666667,3.875,2.2727272727,14
"42",3.1666666667,2.875,3.0909090909,9
"42",1.4444444444,3.625,1.9090909091,9
"42",4,3.75,4.0909090909,12
"42",1.0555555556,2.125,2.4545454545,11
"42",3.2777777778,2.7142857143,3.5454545455,11
"42",1.9444444444,2.875,1.7272727273,12
"42",1.4444444444,1,2.3333333333,11
"42",3.3888888889,2.5,3.5,8
"42",3.1111111111,3.5,4.1818181818,8
"42",2.3333333333,3,3,14
"42",3.8333333333,3.5,2.8333333333,11
"42",2.5555555556,2.5,3.5,11
"42",2.1666666667,1,3.5,12
"42",3.5555555556,3.5,3,12
"42",4.1111111111,2.625,3.1818181818,12
"42",2.4444444444,3,3.9090909091,11
"42",2.6923076923,1,3.8333333333,10
"42",3.6666666667,3.75,3.5454545455,10
"42",2.1111111111,3.25,2.9090909091,12
"42",1.6111111111,3.125,2.8181818182,9
"42",1.2222222222,2.875,3.5454545455,11
"42",3.0555555556,3.125,3.0909090909,8
"42",3.7777777778,4.625,3.6363636364,9
"42",1.7777777778,2.375,2.5454545455,11
"42",2.3333333333,3.5,2.6363636364,10
"42",3.2777777778,3.5,3.8181818182,13
"42",3,3.25,3.0909090909,10
"42",3.3333333333,3.5,3.6666666667,16
"42",3.3888888889,4.5,4.5454545455,11
"42",1.7222222222,3.75,3.5454545455,12
"42",4.2777777778,3.875,3.2727272727,8
"42",2.5555555556,3.875,2.1818181818,9
"42",3.0555555556,3.375,3,10
"42",3.3333333333,3.125,3,10
"42",1.8333333333,3.5,3.1818181818,12
"42",2.6111111111,3.625,3.2727272727,9
"42",3.2777777778,4.625,4.3636363636,11
"43",2.7222222222,2.75,3.3636363636,24
"43",2.6111111111,2.5714285714,2.6363636364,12
"43",1.4444444444,2.75,1.9,13
"43",1.5,1.5,1.4545454545,18
"43",2,4.5,2.5,16
"43",4.7777777778,3.875,2.6363636364,13
"43",4.1666666667,3.625,2.6363636364,12
"43",2.9444444444,3.375,3,24
"43",2.9444444444,3,3.1818181818,17
"43",2.7777777778,3.375,3.0909090909,13
"43",3.3333333333,4,3.1666666667,13
"43",2.7222222222,2,2.8333333333,12
"43",2.1666666667,2.875,2.9090909091,17
"43",1.9444444444,3.375,2.4545454545,14
"43",3.6111111111,1,4.1666666667,13
"43",3.6666666667,2,3,24
"43",0.3888888889,1.875,2.1818181818,12
"43",1.5,1.375,1.4545454545,12
"43",2.2777777778,3.5,3.1666666667,13
"43",3,3,2.4545454545,13
"43",3.7222222222,2.75,3.6363636364,12
"43",1.8888888889,3.125,3.5454545455,12
"43",3.1111111111,4,3.4545454545,12
"43",0.4444444444,3.25,1.7272727273,12
"43",3.5555555556,2.75,3,12
"43",3.3888888889,3,2.8181818182,12
"43",3,4,4.1666666667,12
"43",3.2222222222,3.5,1.7272727273,12
"43",2.4444444444,3.625,2.6363636364,12
"43",2.7222222222,3,2.8333333333,12
"43",2.5555555556,3.75,3.4545454545,11
"43",1.7222222222,3.5,2.4545454545,12
"43",3.1666666667,3.75,3.3636363636,12
"43",2.3888888889,3.625,2.7272727273,13
"43",3.6666666667,3,2.5454545455,14
"43",2.5555555556,3.25,1.9090909091,13
"43",2.3888888889,3.625,2.8181818182,12
"43",2.6666666667,5,2.9090909091,12
"43",1.8888888889,3.125,1.4545454545,12
"43",2.2222222222,3.125,3,13
"43",3.7777777778,2.75,2.5454545455,13
"43",3.4444444444,4.375,3.9090909091,12
"43",3.1666666667,4.125,3.5454545455,12
"43",3.7222222222,4.5,3.7272727273,12
"43",1.1666666667,2.25,1.2727272727,13
"43",2.125,2.25,1.8181818182,10
"43",0.6111111111,4,1.0909090909,13
"43",0.3333333333,3.875,1,12
"43",0.2777777778,4.75,1.5454545455,14
"43",2.2222222222,4.125,1,14
"43",1.2777777778,2.875,2,12
"43",4,3.5,3.0909090909,12
"43",1.5555555556,2.375,2.5454545455,12
"43",3.2222222222,2.875,3.2727272727,10
"43",2.3888888889,2.75,3.1818181818,9
"43",1.2222222222,1.875,1.9090909091,12
"43",3.4444444444,2,2.4545454545,12
"43",2.3888888889,3.5,2.3636363636,11
"43",2.2777777778,3.75,2.5454545455,13
"43",1.9444444444,4,2.1818181818,13
"43",2.5555555556,4.25,2.4545454545,13
"43",2.6666666667,3.875,2.6363636364,12
"43",2,3,2.2727272727,12
"43",2.0555555556,4,2.8181818182,12
"43",1.5555555556,1.75,3.4545454545,14
"43",0.1111111111,4,1.2727272727,15
"43",0,4.125,1.1818181818,13
"43",1.8333333333,1.5,3,15
"43",3.2777777778,3.125,3.2727272727,12
"43",1.8888888889,4.5,2.3333333333,14
"43",4.1111111111,2.5,2.6666666667,14
"43",2.1111111111,2,2,12
"43",2.3333333333,3.5,2.9090909091,12
"43",1.9444444444,3.125,2.8181818182,12
"43",1.4444444444,2.75,2.9090909091,17
"43",3.9444444444,2,3.6666666667,13
"43",1.2222222222,4.625,3.1818181818,13
"43",1.5,2.625,1.9090909091,12
"43",0.4444444444,1.4285714286,1.6363636364,16
"43",2.1111111111,3,2.8181818182,13
"43",0.8888888889,1.125,1,18
"43",1.3333333333,1.75,1.4545454545,13
"43",2.1666666667,2,2.0909090909,12
"43",2.5,3.375,2.4545454545,12
"43",4.5555555556,3.375,2.9090909091,12
"43",0.5555555556,2.25,1.7272727273,10
"43",0.9444444444,2.375,1.7272727273,12
"43",3.1666666667,2.25,2.8181818182,12
"43",2.7222222222,3.75,2.3636363636,12
"43",1.0555555556,2.5,2.4545454545,12
"43",1.6666666667,3.75,1,12
"43",3.2222222222,4,3.8333333333,14
"43",2.5,4.5,2.5454545455,12
"43",1.6111111111,4.75,1.4545454545,9
"43",2.7222222222,4.625,3.0909090909,12
"43",3.4444444444,4.5,4.6363636364,12
"43",2.7777777778,2.5,3.1818181818,12
"43",2.8888888889,3.125,3.3636363636,12
"43",1.7222222222,2.5,2.4545454545,13
"43",1.3333333333,1.625,1.2727272727,13
"44",2.9444444444,3,2.6666666667,11
"44",2.5555555556,2.625,2.8181818182,11
"44",2.4444444444,2.625,3,12
"44",2.1111111111,2,2.8181818182,12
"44",4.2222222222,3.75,2.4444444444,13
"44",3.2777777778,3.5,3.1818181818,12
"44",3.3333333333,4.25,4.2727272727,13
"44",3.2222222222,3.875,3.2,13
"44",1.6666666667,2.75,2.1818181818,13
"44",2.9444444444,2.625,2.5454545455,12
"44",3.1764705882,2.625,2.9090909091,17
"44",2.0555555556,4.25,2.2727272727,12
"44",1.7222222222,3.25,3.0909090909,12
"44",2.6111111111,3,1,13
"44",3.2777777778,4.25,3.8181818182,9
"44",3.8235294118,3.625,2.9090909091,12
"44",3.6666666667,4.5,4.5454545455,12
"44",2.9444444444,2.875,2.3636363636,12
"44",3.1111111111,4.125,3.3636363636,11
"44",3.0555555556,2.375,3.1818181818,12
"44",2.4444444444,2.875,2.7272727273,12
"44",2.2777777778,3.25,3.8181818182,14
"44",3.1111111111,3.5,2.3333333333,18
"44",1.7777777778,1.5,2.7272727273,12
"44",2.4444444444,2.375,3,13
"44",2.5,3.375,3.4545454545,11
"44",1.5555555556,1.875,2.2727272727,19
"44",2,3.625,3.0909090909,17
"44",2.7222222222,2,2.6,11
"44",1.8333333333,2.875,3.8181818182,11
"44",2.5555555556,2.5,2.5454545455,10
"44",1.7222222222,2.125,1.5454545455,15
"44",2.0555555556,3.25,2.3636363636,10
"44",3.125,2.25,1.6363636364,13
"44",1.9444444444,2.875,3.2727272727,17
"44",2.5555555556,2.5,2.3333333333,13
"44",1.8333333333,1,2,14
"44",3.8333333333,2,3.3333333333,18
"44",2.1111111111,2.5,3.6363636364,10
"44",1.0555555556,3,2.5454545455,12
"44",3.2777777778,2,2.9090909091,12
"44",3.0555555556,3.125,4,11
"44",3.0555555556,2.75,3.1818181818,14
"44",3.2222222222,3,3.2727272727,12
"44",1.5555555556,1.5,2.4545454545,11
"44",1.7222222222,2.75,2.6363636364,14
"44",3.1111111111,2.875,2.7272727273,14
"44",3.0555555556,3,4,12
"44",1.5555555556,3.8333333333,2.5,7
"44",2.0555555556,3.125,1.4545454545,11
"44",2.1666666667,4.125,3.3636363636,12
"44",0.6111111111,3.5,2.0909090909,15
"44",3.7777777778,4,2.8333333333,13
"45",0.6111111111,3.5,2.2727272727,12
"45",2.3888888889,3.125,3,12
"45",2.6111111111,3.875,1.9090909091,12
"45",2,2.75,2.9090909091,10
"45",2.7647058824,2.75,2.3333333333,10
"45",1.5555555556,2.625,2.1818181818,12
"45",0.8333333333,1,1.0909090909,12
"45",2.4444444444,1.5,2.3333333333,14
"45",1.3888888889,2.75,2,12
"45",3.0555555556,3.5,3.5,10
"45",0.2777777778,2.5,2.9090909091,12
"45",3.1666666667,2.375,3.4,12
"45",0.1666666667,2.125,1.2727272727,15
"45",1.2222222222,3.5,1.3636363636,10
"45",1.4444444444,4,1.7272727273,13
"45",2.5555555556,2.875,2.9090909091,8
"45",2.2777777778,3.125,2.2727272727,10
"45",2.0555555556,2.125,2.2727272727,11
"45",1.3333333333,2.5,3.3333333333,12
"45",2.3888888889,3.625,2.4545454545,10
"45",3.3333333333,3.125,3.1818181818,12
"45",2.2222222222,4,3.4545454545,12
"45",4.2222222222,1.5,2.6666666667,11
"45",2.4444444444,3.875,3.1818181818,9
"45",4.2777777778,2.625,2.9090909091,19
"45",1.4705882353,1.875,1.5454545455,12
"45",3.6111111111,3,2.9090909091,12
"45",1.9444444444,2.25,2,19
"45",3.3333333333,2.5,1.5454545455,12
"45",1.1111111111,2,1,12
"45",2.7222222222,3.875,2.8181818182,11
"45",3,1.125,1.7272727273,10
"45",2.2222222222,2.75,1.6363636364,10
"45",1.4444444444,2.125,1,24
"45",3,3.625,2.6666666667,14
"45",2.9444444444,3.25,3,13
"45",2.8888888889,5,2.5,12
"45",2.4444444444,2.5,2.6666666667,13
"45",3.0555555556,2.625,2.0909090909,10
"45",2.2777777778,3.875,3,8
"45",1.2777777778,4.5,2.1666666667,11
"45",1.5,1,2.1666666667,16
"45",1.7777777778,1.5,1,7
"45",3.1666666667,4,3.6666666667,12
"45",0.7222222222,4.5,2,3
"45",0.8888888889,2.125,2.4545454545,11
"45",3.5555555556,3.625,2.7272727273,11
"45",3.2222222222,3.375,2.7272727273,10
"45",3.0555555556,3.75,2.8181818182,8
"45",1.2777777778,3.1666666667,1,13
"45",3.9444444444,2.75,2,18
"45",2.6111111111,3,1.6666666667,11
"45",2.8888888889,2,2.8,11
"45",2.8333333333,3.5,3.1818181818,11
"45",2.8888888889,3.875,3.1818181818,9
"45",3.8888888889,3.875,3.7272727273,11
"45",3.1666666667,4,2.6666666667,12
"45",2.0555555556,2.375,2.1818181818,13
"45",3.7777777778,2,2.6666666667,12
"45",3.1111111111,3.875,2.1818181818,9
"45",4.5,4.625,3.9090909091,11
"45",3.1666666667,2.625,2.7272727273,10
"45",0.3333333333,4.375,1.5454545455,14
"45",3.7777777778,4.125,3.1818181818,9
"45",3.6111111111,2.625,2.9090909091,10
"45",1.7777777778,1.875,1.6363636364,12
"45",2.2777777778,2.625,2.0909090909,12
"45",3.2777777778,3.75,3.1818181818,10
"45",2.1111111111,3.5,2.1666666667,10
"45",2.3333333333,2.625,3.9090909091,10
"45",2.2777777778,1.875,1.4545454545,10
"45",2.2777777778,1.5,1.8333333333,12
"45",1.8333333333,1.5,2.5,14
"45",2.5,1.875,2.4545454545,12
"45",2.7222222222,4,3.6666666667,8
"46",2.2777777778,2,2.5,11
"46",3.3888888889,3,2.9090909091,8
"46",2.5555555556,2.375,2.9090909091,12
"46",3.4444444444,2.5,3.8333333333,12
"46",3.7222222222,4,4.1666666667,10
"46",2.4444444444,2.125,2.9090909091,11
"46",1.9444444444,1,3,10
"46",3.7777777778,4.75,3.9090909091,8
"46",3.5555555556,2.75,2.8181818182,11
"46",2.3333333333,2,3.6666666667,12
"46",3.9444444444,3.25,3.3636363636,12
"46",3.2777777778,4.625,3.7272727273,10
"46",2.7222222222,3.75,4,10
"46",1.8333333333,3.375,2.6363636364,10
"46",1.2777777778,3.5,2.8181818182,10
"46",2.5,3.875,3.0909090909,10
"46",4.8333333333,3.375,3.0909090909,11
"46",2.6111111111,2.375,2.6363636364,10
"46",4.0555555556,4.125,3.6363636364,10
"46",3.1666666667,3.375,3.8181818182,10
"46",3.5,4.25,3.6363636364,12
"46",2.7222222222,3.375,3.6363636364,10
"46",1.2777777778,3,3.5,12
"46",3.5,4.125,3.2727272727,10
"46",3.7222222222,4,3.9090909091,12
"46",2.9444444444,2.5,1.9090909091,12
"46",2.7222222222,2,2,12
"46",2.7777777778,3.1428571429,2.9090909091,11
"46",2.5,2.875,2.9090909091,12
"46",2.3888888889,3.5,3.7272727273,10
"46",2.8333333333,2.5,3.5,10
"46",4.6666666667,2,4.3636363636,10
"46",2.0555555556,3,3,8
"46",1.8888888889,1.875,1.4,12
"46",2.2777777778,3.625,3.1818181818,12
"46",2.5555555556,3.25,2.6363636364,12
"46",4,3.25,4,8
"46",3.5555555556,4,3.2727272727,12
"46",1.7222222222,3,3.4545454545,12
"46",2,4.5,3.4545454545,15
"46",3.3888888889,3.875,4.4545454545,8
"46",2.3888888889,2.875,3.2727272727,12
"46",3.3333333333,3,2.6363636364,11
"46",2.6666666667,3.875,2.9090909091,13
"46",2.3333333333,4.125,3.7272727273,9
"46",3.3888888889,1,4,10
"46",4.2777777778,4,4.5454545455,9
"46",1.9444444444,2.25,2.0909090909,16
"46",3.4444444444,4.375,3.5454545455,12
"46",3.5555555556,3.5,2.7272727273,9
"46",2.3888888889,3,2.1666666667,12
"46",3.1111111111,1.5,2.6666666667,11
"46",1.8333333333,2.5,2.6666666667,11
"46",2.1764705882,3.375,4.0909090909,8
"46",2.5,3.125,2.9090909091,7
"46",4.0555555556,3.125,3.8181818182,8
"46",1.7222222222,2.125,2.5454545455,9
"46",3.4444444444,1.25,2.5454545455,11
"46",3.3333333333,3.875,3.9090909091,12
"46",3.9444444444,2.75,3.0909090909,8
"46",3.9444444444,3.875,3.9090909091,7
"46",4.4444444444,3.375,3.6363636364,8
"46",2.2222222222,3,3.1818181818,8
"46",2.8333333333,3,3,8
"46",4.5,4.5,3.8181818182,10
"46",1.8333333333,2.5,3,10
"46",3.6666666667,2.5,2.4545454545,12
"46",1.2222222222,2,3.1818181818,11
"46",1.2222222222,2.75,3.2727272727,12
"46",0.9444444444,2.875,2.4545454545,11
"46",2.7222222222,3.75,2.9090909091,12
"46",2.5555555556,3.625,3.9090909091,10
"46",1.8333333333,3.375,3,9
"46",3,4.125,3.2727272727,9
"46",4,4.125,4.4545454545,9
"46",2.9444444444,3.375,3.1818181818,10
"46",2.3333333333,2,3.3333333333,12
"46",2.3076923077,3,3.7272727273,12
"46",4.0555555556,3.5,3.6363636364,13
"46",1.2777777778,3.8333333333,3.5,8
"46",2.5555555556,2.875,1.9090909091,11
"46",3.2777777778,3.875,3.6363636364,11
"46",3.8888888889,3.25,3.6363636364,8
"46",2.5,3,3.1818181818,11
"46",4.1666666667,3,3.6666666667,12
"46",2.7222222222,2,3.1666666667,12
"46",4.6666666667,3.875,4.1818181818,11
"46",4.2222222222,3.7142857143,4.1818181818,10
"46",1.7222222222,3.125,2.8181818182,11
"46",3.5,2,1.8333333333,10
"46",1.7777777778,3.875,3.8181818182,11
"46",4.3333333333,1,3.8333333333,13
"46",3.9444444444,5,3.6666666667,10
"46",2.7777777778,3.75,3.4545454545,9
"46",3.7777777778,3.75,3.3636363636,6
"46",2,3.375,2.5454545455,11
"46",2.8888888889,3.375,1.3636363636,8
"46",3.5,3.625,3.7272727273,8
"46",4.1666666667,4,4,8
"46",3.0555555556,4,3.5454545455,9
"46",2.7222222222,4.2857142857,4.0909090909,11
"47",3.8333333333,3.375,3.1818181818,12
"47",2.6111111111,3.5714285714,3.2727272727,8
"47",3.0555555556,3.5,3.8181818182,12
"47",3.3888888889,3.25,2,10
"47",2.8333333333,3.25,2.7272727273,12
"47",1.7222222222,2.625,3.1818181818,12
"47",2.3333333333,3.75,1.9090909091,10
"47",3,2,2.6666666667,12
"47",1.7222222222,3.125,1.3636363636,12
"47",2.1111111111,2,2.4545454545,12
"47",1.6111111111,1,2.8333333333,12
"47",3.8333333333,1,2.8333333333,12
"47",3.6666666667,3.375,3.5454545455,8
"47",2,3.875,2.7272727273,14
"47",3.8888888889,2.375,2.9090909091,12
"47",2,2,2.3636363636,12
"47",1.7777777778,1.875,2,12
"47",3.2777777778,3.625,3.4545454545,12
"47",4,4,3.7272727273,12
"47",2.6666666667,2.625,2.9090909091,12
"47",2.6666666667,2,2.8333333333,11
"47",3.6666666667,2,3.1666666667,11
"47",3.7222222222,3.875,1.7272727273,10
"47",2.8333333333,3.75,3.3636363636,12
"47",3.3333333333,4,3.3333333333,10
"47",3.0555555556,3,2.3333333333,13
"47",3.2777777778,3.5,2.0909090909,12
"47",2.8333333333,3.75,3.1818181818,11
"47",2.5882352941,2.5,2.1818181818,12
"47",3.6666666667,4,3.6666666667,11
"47",2.8888888889,2.25,2.9090909091,10
"47",3.7777777778,2,3,10
"47",3.2222222222,3.5,1.3333333333,12
"47",2.4444444444,2,1.8181818182,12
"47",4,3.5,3,9
"47",4.5,3,3.75,10
"47",2.3846153846,4.5,3.4545454545,10
"47",3.1111111111,2,3.6666666667,14
"47",2.5555555556,1.625,1.0909090909,13
"47",4.1666666667,2,3.1666666667,11
"47",4.3333333333,1.6666666667,2.1818181818,8
"47",1.1666666667,3.5,3.7272727273,11
"48",2.6111111111,3.75,1.7272727273,12
"48",2.2222222222,2.5,2.1818181818,12
"48",3.8333333333,3.25,1.4545454545,12
"48",2.9444444444,3.25,2.9090909091,14
"48",3.3333333333,3.5,3.3333333333,12
"48",1.9444444444,2.625,2.3636363636,12
"48",2.6111111111,1,2.3333333333,13
"48",3.5,4,2,12
"48",2.5555555556,2.5,2.0909090909,12
"48",1.8235294118,1.75,1.1818181818,14
"48",3.1176470588,4,1.6666666667,12
"48",2.6666666667,3.125,1.8181818182,11
"48",3.3888888889,2.375,3.1818181818,12
"48",1.7777777778,2.5,3,10
"48",2.7777777778,3.5,2.7777777778,16
"48",2.6666666667,4,2.8333333333,12
"48",2.6111111111,3,2.1666666667,10
"48",3.5,2,2.5,10
"48",2.5,3,2.8333333333,14
"48",2.2222222222,3,1.9090909091,12
"48",2.7222222222,3,2.0909090909,11
"48",0.4444444444,2.7142857143,1.7272727273,12
"48",2.2222222222,2.75,1.9090909091,15
"48",2.6111111111,1,2.5,10
"48",2.5,3,2.8333333333,12
"48",3.2777777778,4.25,1.5454545455,14
"48",2.2222222222,2.875,2,12
"48",0.1111111111,3.5,1.5,12
"48",2.1111111111,2.5,2.3333333333,12
"48",2.5555555556,1.875,1.2727272727,12
"48",3.5555555556,3.75,3.0909090909,11
"48",2.5555555556,3.25,2,12
"48",1,1.625,2.1818181818,12
"48",1.7777777778,3.875,2.3636363636,12
"48",2.7222222222,2,2.6666666667,12
"48",3.1666666667,2.625,2,12
"48",3.1111111111,3.5,2.0909090909,13
"48",1.6111111111,3,2,10
"48",2.6666666667,1.7142857143,2.2,11
"48",2.5555555556,4,2.5,12
"48",1.7222222222,1.625,1,24
"48",3.6111111111,3.125,1.7272727273,13
"48",3.5,5,3.3333333333,11
"48",2.7222222222,2.125,2.3636363636,11
"48",2.6666666667,4,3,11
"48",4.1666666667,3.625,1.1818181818,13
"48",3.5,4.25,3.3636363636,11
"48",3.1111111111,2.5,2.3333333333,16
"48",2.8333333333,3.625,2.4545454545,9
"48",3.1666666667,4.125,1.9090909091,11
"48",1.6111111111,2.125,3.0909090909,11
"48",3,4.25,2.7272727273,10
"48",2.8888888889,3.5,2.2727272727,12
"48",2.8333333333,4.5,2.8181818182,13
"48",3,3.625,2.1818181818,14
"48",3.9444444444,3.75,3.6363636364,10
"48",2.7777777778,1,1.5454545455,11
"48",2.3888888889,2.5,3,11
"48",1.7222222222,1.875,2.0909090909,11
"48",3.3333333333,2.5,3.3333333333,12
"48",2.1111111111,1,2.3333333333,18
"48",3.5555555556,3,3.1666666667,11
"48",0.8888888889,2.125,1.9090909091,12
"49",2.1666666667,1.75,3.0909090909,12
"49",3.3333333333,2.75,3.6363636364,8
"49",3.0666666667,3.625,3.2,12
"49",2.7777777778,2.625,3.0909090909,11
"49",0.7777777778,2.75,2.7272727273,12
"49",2.8235294118,4.125,2.8181818182,13
"49",3.6666666667,3.25,4,12
"49",1.8333333333,2.25,2.5454545455,12
"49",3.4444444444,4,2.8181818182,12
"49",3.2222222222,2.75,3.3636363636,11
"49",3.8333333333,3.875,3.1818181818,10
"49",2.2777777778,3.4285714286,2.2,12
"49",2.5555555556,3.5,3.1818181818,15
"49",2.8888888889,3.625,3.0909090909,10
"49",1.8333333333,3.5,1.8333333333,12
"49",1.9444444444,3.25,1.2,12
"49",2.4444444444,3.125,2.7272727273,15
"49",3.2222222222,2.375,2.8181818182,11
"49",2.7222222222,3.5,4,15
"49",3.5555555556,2.25,2.4545454545,10
"49",3.3333333333,3,3,12
"49",2.9444444444,2.875,3.4545454545,9
"49",3.5555555556,2.375,2.7272727273,12
"49",1.9444444444,3.75,3,12
"49",3.1111111111,3,2.4545454545,12
"49",3.0555555556,3,3.8333333333,12
"49",2.7777777778,4,3.3333333333,10
"49",2.5,4.25,2.1111111111,9
"49",2,3.875,2.5454545455,13
"49",2.8333333333,4,2.6363636364,9
"49",2.1111111111,1.625,1.2727272727,11
"49",1.7777777778,1,1,10
"49",3.0555555556,3.375,2.3,13
"49",2.8888888889,2.5,2.3636363636,11
